split,dataset,scenario,iteration,k,f1_score,accuracy
within,features,all,1,1,0.8013,0.8215
within,features,all,1,3,0.7940,0.8115
within,features,all,1,5,0.7890,0.8053
within,features,all,1,7,0.7896,0.8062
within,features,all,1,9,0.7893,0.8056
within,features,all,1,11,0.7861,0.8016
within,features,all,1,13,0.7813,0.7991
within,features,all,1,15,0.7802,0.7975
within,features,all,1,17,0.7757,0.7936
within,features,all,1,19,0.7782,0.7949
within,features,pca,1,1,0.7455,0.7649
within,features,pca,1,3,0.7373,0.7562
within,features,pca,1,5,0.7367,0.7525
within,features,pca,1,7,0.7314,0.7476
within,features,pca,1,9,0.7305,0.7485
within,features,pca,1,11,0.7268,0.7447
within,features,pca,1,13,0.7234,0.7422
within,features,pca,1,15,0.7233,0.7416
within,features,pca,1,17,0.7189,0.7371
within,features,pca,1,19,0.7179,0.7362
within,features,relieff,1,1,0.7496,0.7664
within,features,relieff,1,3,0.7425,0.7556
within,features,relieff,1,5,0.7414,0.7558
within,features,relieff,1,7,0.7352,0.7498
within,features,relieff,1,9,0.7371,0.7505
within,features,relieff,1,11,0.7344,0.7471
within,features,relieff,1,13,0.7323,0.7460
within,features,relieff,1,15,0.7265,0.7411
within,features,relieff,1,17,0.7177,0.7331
within,features,relieff,1,19,0.7206,0.7340
within,features,all,2,1,0.8087,0.8284
within,features,all,2,3,0.8011,0.8229
within,features,all,2,5,0.7910,0.8116
within,features,all,2,7,0.7893,0.8113
within,features,all,2,9,0.7916,0.8131
within,features,all,2,11,0.7833,0.8058
within,features,all,2,13,0.7823,0.8047
within,features,all,2,15,0.7836,0.8058
within,features,all,2,17,0.7841,0.8062
within,features,all,2,19,0.7826,0.8033
within,features,pca,2,1,0.7587,0.7785
within,features,pca,2,3,0.7489,0.7707
within,features,pca,2,5,0.7443,0.7651
within,features,pca,2,7,0.7418,0.7640
within,features,pca,2,9,0.7357,0.7565
within,features,pca,2,11,0.7303,0.7505
within,features,pca,2,13,0.7320,0.7505
within,features,pca,2,15,0.7271,0.7471
within,features,pca,2,17,0.7223,0.7418
within,features,pca,2,19,0.7194,0.7387
within,features,relieff,2,1,0.7078,0.7262
within,features,relieff,2,3,0.6965,0.7129
within,features,relieff,2,5,0.6870,0.7042
within,features,relieff,2,7,0.6837,0.7000
within,features,relieff,2,9,0.6824,0.6993
within,features,relieff,2,11,0.6816,0.6982
within,features,relieff,2,13,0.6756,0.6911
within,features,relieff,2,15,0.6707,0.6856
within,features,relieff,2,17,0.6648,0.6791
within,features,relieff,2,19,0.6621,0.6771
within,features,all,3,1,0.8091,0.8271
within,features,all,3,3,0.8023,0.8191
within,features,all,3,5,0.7984,0.8140
within,features,all,3,7,0.7991,0.8144
within,features,all,3,9,0.8013,0.8180
within,features,all,3,11,0.7999,0.8158
within,features,all,3,13,0.7975,0.8144
within,features,all,3,15,0.7955,0.8111
within,features,all,3,17,0.7905,0.8069
within,features,all,3,19,0.7875,0.8035
within,features,pca,3,1,0.7606,0.7793
within,features,pca,3,3,0.7531,0.7700
within,features,pca,3,5,0.7476,0.7638
within,features,pca,3,7,0.7439,0.7604
within,features,pca,3,9,0.7401,0.7560
within,features,pca,3,11,0.7397,0.7569
within,features,pca,3,13,0.7390,0.7562
within,features,pca,3,15,0.7347,0.7513
within,features,pca,3,17,0.7334,0.7513
within,features,pca,3,19,0.7254,0.7429
within,features,relieff,3,1,0.7199,0.7380
within,features,relieff,3,3,0.7183,0.7329
within,features,relieff,3,5,0.7117,0.7282
within,features,relieff,3,7,0.7077,0.7222
within,features,relieff,3,9,0.7058,0.7209
within,features,relieff,3,11,0.6999,0.7147
within,features,relieff,3,13,0.7088,0.7231
within,features,relieff,3,15,0.7029,0.7173
within,features,relieff,3,17,0.7004,0.7155
within,features,relieff,3,19,0.6988,0.7133
within,features,all,4,1,0.8062,0.8256
within,features,all,4,3,0.8063,0.8235
within,features,all,4,5,0.8090,0.8251
within,features,all,4,7,0.8017,0.8187
within,features,all,4,9,0.7961,0.8129
within,features,all,4,11,0.8021,0.8175
within,features,all,4,13,0.7937,0.8100
within,features,all,4,15,0.7937,0.8102
within,features,all,4,17,0.7904,0.8064
within,features,all,4,19,0.7919,0.8075
within,features,pca,4,1,0.7587,0.7787
within,features,pca,4,3,0.7572,0.7756
within,features,pca,4,5,0.7582,0.7755
within,features,pca,4,7,0.7525,0.7671
within,features,pca,4,9,0.7477,0.7615
within,features,pca,4,11,0.7506,0.7624
within,features,pca,4,13,0.7480,0.7596
within,features,pca,4,15,0.7446,0.7573
within,features,pca,4,17,0.7453,0.7578
within,features,pca,4,19,0.7433,0.7555
within,features,relieff,4,1,0.7518,0.7711
within,features,relieff,4,3,0.7556,0.7729
within,features,relieff,4,5,0.7502,0.7667
within,features,relieff,4,7,0.7495,0.7649
within,features,relieff,4,9,0.7528,0.7685
within,features,relieff,4,11,0.7530,0.7684
within,features,relieff,4,13,0.7537,0.7673
within,features,relieff,4,15,0.7476,0.7622
within,features,relieff,4,17,0.7460,0.7605
within,features,relieff,4,19,0.7422,0.7558
within,features,all,5,1,0.8137,0.8322
within,features,all,5,3,0.8124,0.8311
within,features,all,5,5,0.8043,0.8215
within,features,all,5,7,0.8022,0.8196
within,features,all,5,9,0.8006,0.8165
within,features,all,5,11,0.7956,0.8136
within,features,all,5,13,0.7931,0.8107
within,features,all,5,15,0.7966,0.8136
within,features,all,5,17,0.7950,0.8122
within,features,all,5,19,0.7942,0.8102
within,features,pca,5,1,0.7617,0.7798
within,features,pca,5,3,0.7560,0.7736
within,features,pca,5,5,0.7475,0.7655
within,features,pca,5,7,0.7372,0.7560
within,features,pca,5,9,0.7330,0.7536
within,features,pca,5,11,0.7324,0.7516
within,features,pca,5,13,0.7320,0.7493
within,features,pca,5,15,0.7265,0.7447
within,features,pca,5,17,0.7214,0.7389
within,features,pca,5,19,0.7229,0.7400
within,features,relieff,5,1,0.6947,0.7131
within,features,relieff,5,3,0.6847,0.7020
within,features,relieff,5,5,0.6819,0.6958
within,features,relieff,5,7,0.6741,0.6895
within,features,relieff,5,9,0.6728,0.6869
within,features,relieff,5,11,0.6619,0.6775
within,features,relieff,5,13,0.6571,0.6722
within,features,relieff,5,15,0.6585,0.6736
within,features,relieff,5,17,0.6546,0.6696
within,features,relieff,5,19,0.6587,0.6733
within,features,all,6,1,0.8036,0.8229
within,features,all,6,3,0.8030,0.8231
within,features,all,6,5,0.7991,0.8182
within,features,all,6,7,0.7994,0.8196
within,features,all,6,9,0.7903,0.8111
within,features,all,6,11,0.7909,0.8111
within,features,all,6,13,0.7895,0.8089
within,features,all,6,15,0.7892,0.8073
within,features,all,6,17,0.7868,0.8056
within,features,all,6,19,0.7862,0.8051
within,features,pca,6,1,0.7579,0.7758
within,features,pca,6,3,0.7437,0.7631
within,features,pca,6,5,0.7387,0.7587
within,features,pca,6,7,0.7386,0.7560
within,features,pca,6,9,0.7371,0.7536
within,features,pca,6,11,0.7329,0.7475
within,features,pca,6,13,0.7297,0.7449
within,features,pca,6,15,0.7334,0.7482
within,features,pca,6,17,0.7323,0.7476
within,features,pca,6,19,0.7287,0.7435
within,features,relieff,6,1,0.7151,0.7300
within,features,relieff,6,3,0.6984,0.7125
within,features,relieff,6,5,0.6957,0.7102
within,features,relieff,6,7,0.6908,0.7045
within,features,relieff,6,9,0.6891,0.7016
within,features,relieff,6,11,0.6834,0.6953
within,features,relieff,6,13,0.6867,0.6991
within,features,relieff,6,15,0.6807,0.6935
within,features,relieff,6,17,0.6827,0.6955
within,features,relieff,6,19,0.6768,0.6889
within,features,all,7,1,0.8047,0.8220
within,features,all,7,3,0.8038,0.8195
within,features,all,7,5,0.7957,0.8127
within,features,all,7,7,0.7933,0.8104
within,features,all,7,9,0.7920,0.8091
within,features,all,7,11,0.7952,0.8111
within,features,all,7,13,0.7945,0.8100
within,features,all,7,15,0.7941,0.8095
within,features,all,7,17,0.7909,0.8060
within,features,all,7,19,0.7869,0.8005
within,features,pca,7,1,0.7626,0.7793
within,features,pca,7,3,0.7574,0.7716
within,features,pca,7,5,0.7504,0.7667
within,features,pca,7,7,0.7435,0.7593
within,features,pca,7,9,0.7415,0.7573
within,features,pca,7,11,0.7442,0.7593
within,features,pca,7,13,0.7417,0.7562
within,features,pca,7,15,0.7408,0.7549
within,features,pca,7,17,0.7416,0.7551
within,features,pca,7,19,0.7386,0.7529
within,features,relieff,7,1,0.7131,0.7316
within,features,relieff,7,3,0.7063,0.7233
within,features,relieff,7,5,0.7006,0.7136
within,features,relieff,7,7,0.6977,0.7102
within,features,relieff,7,9,0.6933,0.7053
within,features,relieff,7,11,0.6969,0.7107
within,features,relieff,7,13,0.6948,0.7095
within,features,relieff,7,15,0.6888,0.7036
within,features,relieff,7,17,0.6855,0.7015
within,features,relieff,7,19,0.6825,0.6967
within,features,all,8,1,0.8116,0.8316
within,features,all,8,3,0.8036,0.8235
within,features,all,8,5,0.7983,0.8165
within,features,all,8,7,0.7937,0.8118
within,features,all,8,9,0.7933,0.8107
within,features,all,8,11,0.7899,0.8073
within,features,all,8,13,0.7866,0.8047
within,features,all,8,15,0.7860,0.8045
within,features,all,8,17,0.7833,0.8013
within,features,all,8,19,0.7829,0.8020
within,features,pca,8,1,0.7638,0.7836
within,features,pca,8,3,0.7504,0.7685
within,features,pca,8,5,0.7506,0.7667
within,features,pca,8,7,0.7426,0.7582
within,features,pca,8,9,0.7393,0.7549
within,features,pca,8,11,0.7328,0.7480
within,features,pca,8,13,0.7323,0.7496
within,features,pca,8,15,0.7275,0.7433
within,features,pca,8,17,0.7280,0.7440
within,features,pca,8,19,0.7227,0.7391
within,features,relieff,8,1,0.7181,0.7342
within,features,relieff,8,3,0.7124,0.7271
within,features,relieff,8,5,0.7054,0.7164
within,features,relieff,8,7,0.7030,0.7136
within,features,relieff,8,9,0.6950,0.7062
within,features,relieff,8,11,0.6909,0.7016
within,features,relieff,8,13,0.6914,0.7035
within,features,relieff,8,15,0.6929,0.7042
within,features,relieff,8,17,0.6898,0.6998
within,features,relieff,8,19,0.6889,0.6989
within,features,all,9,1,0.8064,0.8264
within,features,all,9,3,0.8008,0.8191
within,features,all,9,5,0.7969,0.8160
within,features,all,9,7,0.7923,0.8122
within,features,all,9,9,0.7916,0.8096
within,features,all,9,11,0.7916,0.8113
within,features,all,9,13,0.7879,0.8082
within,features,all,9,15,0.7889,0.8087
within,features,all,9,17,0.7869,0.8055
within,features,all,9,19,0.7844,0.8033
within,features,pca,9,1,0.7556,0.7744
within,features,pca,9,3,0.7466,0.7627
within,features,pca,9,5,0.7410,0.7582
within,features,pca,9,7,0.7370,0.7540
within,features,pca,9,9,0.7362,0.7542
within,features,pca,9,11,0.7350,0.7518
within,features,pca,9,13,0.7309,0.7480
within,features,pca,9,15,0.7292,0.7460
within,features,pca,9,17,0.7241,0.7413
within,features,pca,9,19,0.7218,0.7382
within,features,relieff,9,1,0.7358,0.7500
within,features,relieff,9,3,0.7354,0.7471
within,features,relieff,9,5,0.7300,0.7385
within,features,relieff,9,7,0.7239,0.7325
within,features,relieff,9,9,0.7223,0.7296
within,features,relieff,9,11,0.7188,0.7273
within,features,relieff,9,13,0.7135,0.7231
within,features,relieff,9,15,0.7136,0.7233
within,features,relieff,9,17,0.7119,0.7222
within,features,relieff,9,19,0.7074,0.7162
within,features,all,10,1,0.8025,0.8222
within,features,all,10,3,0.8010,0.8198
within,features,all,10,5,0.7960,0.8136
within,features,all,10,7,0.7970,0.8140
within,features,all,10,9,0.7939,0.8115
within,features,all,10,11,0.7915,0.8100
within,features,all,10,13,0.7882,0.8055
within,features,all,10,15,0.7837,0.8009
within,features,all,10,17,0.7832,0.8000
within,features,all,10,19,0.7791,0.7962
within,features,pca,10,1,0.7601,0.7787
within,features,pca,10,3,0.7565,0.7740
within,features,pca,10,5,0.7444,0.7611
within,features,pca,10,7,0.7348,0.7529
within,features,pca,10,9,0.7344,0.7516
within,features,pca,10,11,0.7308,0.7484
within,features,pca,10,13,0.7270,0.7447
within,features,pca,10,15,0.7237,0.7411
within,features,pca,10,17,0.7169,0.7331
within,features,pca,10,19,0.7170,0.7331
within,features,relieff,10,1,0.7319,0.7500
within,features,relieff,10,3,0.7325,0.7482
within,features,relieff,10,5,0.7192,0.7335
within,features,relieff,10,7,0.7232,0.7365
within,features,relieff,10,9,0.7201,0.7325
within,features,relieff,10,11,0.7184,0.7313
within,features,relieff,10,13,0.7131,0.7280
within,features,relieff,10,15,0.7146,0.7291
within,features,relieff,10,17,0.7139,0.7289
within,features,relieff,10,19,0.7140,0.7275
within,features,all,1,1,0.8013,0.8215
within,features,all,1,3,0.7940,0.8115
within,features,all,1,5,0.7890,0.8053
within,features,all,1,7,0.7896,0.8062
within,features,all,1,9,0.7893,0.8056
within,features,all,1,11,0.7861,0.8016
within,features,all,1,13,0.7813,0.7991
within,features,all,1,15,0.7802,0.7975
within,features,all,1,17,0.7757,0.7936
within,features,all,1,19,0.7782,0.7949
within,features,pca,1,1,0.7455,0.7649
within,features,pca,1,3,0.7373,0.7562
within,features,pca,1,5,0.7367,0.7525
within,features,pca,1,7,0.7314,0.7476
within,features,pca,1,9,0.7305,0.7485
within,features,pca,1,11,0.7268,0.7447
within,features,pca,1,13,0.7234,0.7422
within,features,pca,1,15,0.7233,0.7416
within,features,pca,1,17,0.7189,0.7371
within,features,pca,1,19,0.7179,0.7362
within,features,relieff,1,1,0.7496,0.7664
within,features,relieff,1,3,0.7425,0.7556
within,features,relieff,1,5,0.7414,0.7558
within,features,relieff,1,7,0.7352,0.7498
within,features,relieff,1,9,0.7371,0.7505
within,features,relieff,1,11,0.7344,0.7471
within,features,relieff,1,13,0.7323,0.7460
within,features,relieff,1,15,0.7265,0.7411
within,features,relieff,1,17,0.7177,0.7331
within,features,relieff,1,19,0.7206,0.7340
within,features,all,2,1,0.8087,0.8284
within,features,all,2,3,0.8011,0.8229
within,features,all,2,5,0.7910,0.8116
within,features,all,2,7,0.7893,0.8113
within,features,all,2,9,0.7916,0.8131
within,features,all,2,11,0.7833,0.8058
within,features,all,2,13,0.7823,0.8047
within,features,all,2,15,0.7836,0.8058
within,features,all,2,17,0.7841,0.8062
within,features,all,2,19,0.7826,0.8033
within,features,pca,2,1,0.7587,0.7785
within,features,pca,2,3,0.7489,0.7707
within,features,pca,2,5,0.7443,0.7651
within,features,pca,2,7,0.7418,0.7640
within,features,pca,2,9,0.7357,0.7565
within,features,pca,2,11,0.7303,0.7505
within,features,pca,2,13,0.7320,0.7505
within,features,pca,2,15,0.7271,0.7471
within,features,pca,2,17,0.7223,0.7418
within,features,pca,2,19,0.7194,0.7387
within,features,relieff,2,1,0.7078,0.7262
within,features,relieff,2,3,0.6965,0.7129
within,features,relieff,2,5,0.6870,0.7042
within,features,relieff,2,7,0.6837,0.7000
within,features,relieff,2,9,0.6824,0.6993
within,features,relieff,2,11,0.6816,0.6982
within,features,relieff,2,13,0.6756,0.6911
within,features,relieff,2,15,0.6707,0.6856
within,features,relieff,2,17,0.6648,0.6791
within,features,relieff,2,19,0.6621,0.6771
within,features,all,3,1,0.8091,0.8271
within,features,all,3,3,0.8023,0.8191
within,features,all,3,5,0.7984,0.8140
within,features,all,3,7,0.7991,0.8144
within,features,all,3,9,0.8013,0.8180
within,features,all,3,11,0.7999,0.8158
within,features,all,3,13,0.7975,0.8144
within,features,all,3,15,0.7955,0.8111
within,features,all,3,17,0.7905,0.8069
within,features,all,3,19,0.7875,0.8035
within,features,pca,3,1,0.7606,0.7793
within,features,pca,3,3,0.7531,0.7700
within,features,pca,3,5,0.7476,0.7638
within,features,pca,3,7,0.7439,0.7604
within,features,pca,3,9,0.7401,0.7560
within,features,pca,3,11,0.7397,0.7569
within,features,pca,3,13,0.7390,0.7562
within,features,pca,3,15,0.7347,0.7513
within,features,pca,3,17,0.7334,0.7513
within,features,pca,3,19,0.7254,0.7429
within,features,relieff,3,1,0.7199,0.7380
within,features,relieff,3,3,0.7183,0.7329
within,features,relieff,3,5,0.7117,0.7282
within,features,relieff,3,7,0.7077,0.7222
within,features,relieff,3,9,0.7058,0.7209
within,features,relieff,3,11,0.6999,0.7147
within,features,relieff,3,13,0.7088,0.7231
within,features,relieff,3,15,0.7029,0.7173
within,features,relieff,3,17,0.7004,0.7155
within,features,relieff,3,19,0.6988,0.7133
within,features,all,4,1,0.8062,0.8256
within,features,all,4,3,0.8063,0.8235
within,features,all,4,5,0.8090,0.8251
within,features,all,4,7,0.8017,0.8187
within,features,all,4,9,0.7961,0.8129
within,features,all,4,11,0.8021,0.8175
within,features,all,4,13,0.7937,0.8100
within,features,all,4,15,0.7937,0.8102
within,features,all,4,17,0.7904,0.8064
within,features,all,4,19,0.7919,0.8075
within,features,pca,4,1,0.7587,0.7787
within,features,pca,4,3,0.7572,0.7756
within,features,pca,4,5,0.7582,0.7755
within,features,pca,4,7,0.7525,0.7671
within,features,pca,4,9,0.7477,0.7615
within,features,pca,4,11,0.7506,0.7624
within,features,pca,4,13,0.7480,0.7596
within,features,pca,4,15,0.7446,0.7573
within,features,pca,4,17,0.7453,0.7578
within,features,pca,4,19,0.7433,0.7555
within,features,relieff,4,1,0.7518,0.7711
within,features,relieff,4,3,0.7556,0.7729
within,features,relieff,4,5,0.7502,0.7667
within,features,relieff,4,7,0.7495,0.7649
within,features,relieff,4,9,0.7528,0.7685
within,features,relieff,4,11,0.7530,0.7684
within,features,relieff,4,13,0.7537,0.7673
within,features,relieff,4,15,0.7476,0.7622
within,features,relieff,4,17,0.7460,0.7605
within,features,relieff,4,19,0.7422,0.7558
within,features,all,5,1,0.8137,0.8322
within,features,all,5,3,0.8124,0.8311
within,features,all,5,5,0.8043,0.8215
within,features,all,5,7,0.8022,0.8196
within,features,all,5,9,0.8006,0.8165
within,features,all,5,11,0.7956,0.8136
within,features,all,5,13,0.7931,0.8107
within,features,all,5,15,0.7966,0.8136
within,features,all,5,17,0.7950,0.8122
within,features,all,5,19,0.7942,0.8102
within,features,pca,5,1,0.7617,0.7798
within,features,pca,5,3,0.7560,0.7736
within,features,pca,5,5,0.7475,0.7655
within,features,pca,5,7,0.7372,0.7560
within,features,pca,5,9,0.7330,0.7536
within,features,pca,5,11,0.7324,0.7516
within,features,pca,5,13,0.7320,0.7493
within,features,pca,5,15,0.7265,0.7447
within,features,pca,5,17,0.7214,0.7389
within,features,pca,5,19,0.7229,0.7400
within,features,relieff,5,1,0.6947,0.7131
within,features,relieff,5,3,0.6847,0.7020
within,features,relieff,5,5,0.6819,0.6958
within,features,relieff,5,7,0.6741,0.6895
within,features,relieff,5,9,0.6728,0.6869
within,features,relieff,5,11,0.6619,0.6775
within,features,relieff,5,13,0.6571,0.6722
within,features,relieff,5,15,0.6585,0.6736
within,features,relieff,5,17,0.6546,0.6696
within,features,relieff,5,19,0.6587,0.6733
within,features,all,6,1,0.8036,0.8229
within,features,all,6,3,0.8030,0.8231
within,features,all,6,5,0.7991,0.8182
within,features,all,6,7,0.7994,0.8196
within,features,all,6,9,0.7903,0.8111
within,features,all,6,11,0.7909,0.8111
within,features,all,6,13,0.7895,0.8089
within,features,all,6,15,0.7892,0.8073
within,features,all,6,17,0.7868,0.8056
within,features,all,6,19,0.7862,0.8051
within,features,pca,6,1,0.7579,0.7758
within,features,pca,6,3,0.7437,0.7631
within,features,pca,6,5,0.7387,0.7587
within,features,pca,6,7,0.7386,0.7560
within,features,pca,6,9,0.7371,0.7536
within,features,pca,6,11,0.7329,0.7475
within,features,pca,6,13,0.7297,0.7449
within,features,pca,6,15,0.7334,0.7482
within,features,pca,6,17,0.7323,0.7476
within,features,pca,6,19,0.7287,0.7435
within,features,relieff,6,1,0.7151,0.7300
within,features,relieff,6,3,0.6984,0.7125
within,features,relieff,6,5,0.6957,0.7102
within,features,relieff,6,7,0.6908,0.7045
within,features,relieff,6,9,0.6891,0.7016
within,features,relieff,6,11,0.6834,0.6953
within,features,relieff,6,13,0.6867,0.6991
within,features,relieff,6,15,0.6807,0.6935
within,features,relieff,6,17,0.6827,0.6955
within,features,relieff,6,19,0.6768,0.6889
within,features,all,7,1,0.8047,0.8220
within,features,all,7,3,0.8038,0.8195
within,features,all,7,5,0.7957,0.8127
within,features,all,7,7,0.7933,0.8104
within,features,all,7,9,0.7920,0.8091
within,features,all,7,11,0.7952,0.8111
within,features,all,7,13,0.7945,0.8100
within,features,all,7,15,0.7941,0.8095
within,features,all,7,17,0.7909,0.8060
within,features,all,7,19,0.7869,0.8005
within,features,pca,7,1,0.7626,0.7793
within,features,pca,7,3,0.7574,0.7716
within,features,pca,7,5,0.7504,0.7667
within,features,pca,7,7,0.7435,0.7593
within,features,pca,7,9,0.7415,0.7573
within,features,pca,7,11,0.7442,0.7593
within,features,pca,7,13,0.7417,0.7562
within,features,pca,7,15,0.7408,0.7549
within,features,pca,7,17,0.7416,0.7551
within,features,pca,7,19,0.7386,0.7529
within,features,relieff,7,1,0.7131,0.7316
within,features,relieff,7,3,0.7063,0.7233
within,features,relieff,7,5,0.7006,0.7136
within,features,relieff,7,7,0.6977,0.7102
within,features,relieff,7,9,0.6933,0.7053
within,features,relieff,7,11,0.6969,0.7107
within,features,relieff,7,13,0.6948,0.7095
within,features,relieff,7,15,0.6888,0.7036
within,features,relieff,7,17,0.6855,0.7015
within,features,relieff,7,19,0.6825,0.6967
within,features,all,8,1,0.8116,0.8316
within,features,all,8,3,0.8036,0.8235
within,features,all,8,5,0.7983,0.8165
within,features,all,8,7,0.7937,0.8118
within,features,all,8,9,0.7933,0.8107
within,features,all,8,11,0.7899,0.8073
within,features,all,8,13,0.7866,0.8047
within,features,all,8,15,0.7860,0.8045
within,features,all,8,17,0.7833,0.8013
within,features,all,8,19,0.7829,0.8020
within,features,pca,8,1,0.7638,0.7836
within,features,pca,8,3,0.7504,0.7685
within,features,pca,8,5,0.7506,0.7667
within,features,pca,8,7,0.7426,0.7582
within,features,pca,8,9,0.7393,0.7549
within,features,pca,8,11,0.7328,0.7480
within,features,pca,8,13,0.7323,0.7496
within,features,pca,8,15,0.7275,0.7433
within,features,pca,8,17,0.7280,0.7440
within,features,pca,8,19,0.7227,0.7391
within,features,relieff,8,1,0.7181,0.7342
within,features,relieff,8,3,0.7124,0.7271
within,features,relieff,8,5,0.7054,0.7164
within,features,relieff,8,7,0.7030,0.7136
within,features,relieff,8,9,0.6950,0.7062
within,features,relieff,8,11,0.6909,0.7016
within,features,relieff,8,13,0.6914,0.7035
within,features,relieff,8,15,0.6929,0.7042
within,features,relieff,8,17,0.6898,0.6998
within,features,relieff,8,19,0.6889,0.6989
within,features,all,9,1,0.8064,0.8264
within,features,all,9,3,0.8008,0.8191
within,features,all,9,5,0.7969,0.8160
within,features,all,9,7,0.7923,0.8122
within,features,all,9,9,0.7916,0.8096
within,features,all,9,11,0.7916,0.8113
within,features,all,9,13,0.7879,0.8082
within,features,all,9,15,0.7889,0.8087
within,features,all,9,17,0.7869,0.8055
within,features,all,9,19,0.7844,0.8033
within,features,pca,9,1,0.7556,0.7744
within,features,pca,9,3,0.7466,0.7627
within,features,pca,9,5,0.7410,0.7582
within,features,pca,9,7,0.7370,0.7540
within,features,pca,9,9,0.7362,0.7542
within,features,pca,9,11,0.7350,0.7518
within,features,pca,9,13,0.7309,0.7480
within,features,pca,9,15,0.7292,0.7460
within,features,pca,9,17,0.7241,0.7413
within,features,pca,9,19,0.7218,0.7382
within,features,relieff,9,1,0.7358,0.7500
within,features,relieff,9,3,0.7354,0.7471
within,features,relieff,9,5,0.7300,0.7385
within,features,relieff,9,7,0.7239,0.7325
within,features,relieff,9,9,0.7223,0.7296
within,features,relieff,9,11,0.7188,0.7273
within,features,relieff,9,13,0.7135,0.7231
within,features,relieff,9,15,0.7136,0.7233
within,features,relieff,9,17,0.7119,0.7222
within,features,relieff,9,19,0.7074,0.7162
within,features,all,10,1,0.8025,0.8222
within,features,all,10,3,0.8010,0.8198
within,features,all,10,5,0.7960,0.8136
within,features,all,10,7,0.7970,0.8140
within,features,all,10,9,0.7939,0.8115
within,features,all,10,11,0.7915,0.8100
within,features,all,10,13,0.7882,0.8055
within,features,all,10,15,0.7837,0.8009
within,features,all,10,17,0.7832,0.8000
within,features,all,10,19,0.7791,0.7962
within,features,pca,10,1,0.7601,0.7787
within,features,pca,10,3,0.7565,0.7740
within,features,pca,10,5,0.7444,0.7611
within,features,pca,10,7,0.7348,0.7529
within,features,pca,10,9,0.7344,0.7516
within,features,pca,10,11,0.7308,0.7484
within,features,pca,10,13,0.7270,0.7447
within,features,pca,10,15,0.7237,0.7411
within,features,pca,10,17,0.7169,0.7331
within,features,pca,10,19,0.7170,0.7331
within,features,relieff,10,1,0.7319,0.7500
within,features,relieff,10,3,0.7325,0.7482
within,features,relieff,10,5,0.7192,0.7335
within,features,relieff,10,7,0.7232,0.7365
within,features,relieff,10,9,0.7201,0.7325
within,features,relieff,10,11,0.7184,0.7313
within,features,relieff,10,13,0.7131,0.7280
within,features,relieff,10,15,0.7146,0.7291
within,features,relieff,10,17,0.7139,0.7289
within,features,relieff,10,19,0.7140,0.7275
within,features,all,1,1,0.8013,0.8215
within,features,all,1,3,0.7940,0.8115
within,features,all,1,5,0.7890,0.8053
within,features,all,1,7,0.7896,0.8062
within,features,all,1,9,0.7893,0.8056
within,features,all,1,11,0.7861,0.8016
within,features,all,1,13,0.7813,0.7991
within,features,all,1,15,0.7802,0.7975
within,features,all,1,17,0.7757,0.7936
within,features,all,1,19,0.7782,0.7949
within,features,pca,1,1,0.7455,0.7649
within,features,pca,1,3,0.7373,0.7562
within,features,pca,1,5,0.7367,0.7525
within,features,pca,1,7,0.7314,0.7476
within,features,pca,1,9,0.7305,0.7485
within,features,pca,1,11,0.7268,0.7447
within,features,pca,1,13,0.7234,0.7422
within,features,pca,1,15,0.7233,0.7416
within,features,pca,1,17,0.7189,0.7371
within,features,pca,1,19,0.7179,0.7362
within,features,relieff,1,1,0.7496,0.7664
within,features,relieff,1,3,0.7425,0.7556
within,features,relieff,1,5,0.7414,0.7558
within,features,relieff,1,7,0.7352,0.7498
within,features,relieff,1,9,0.7371,0.7505
within,features,relieff,1,11,0.7344,0.7471
within,features,relieff,1,13,0.7323,0.7460
within,features,relieff,1,15,0.7265,0.7411
within,features,relieff,1,17,0.7177,0.7331
within,features,relieff,1,19,0.7206,0.7340
within,features,all,2,1,0.8087,0.8284
within,features,all,2,3,0.8011,0.8229
within,features,all,2,5,0.7910,0.8116
within,features,all,2,7,0.7893,0.8113
within,features,all,2,9,0.7916,0.8131
within,features,all,2,11,0.7833,0.8058
within,features,all,2,13,0.7823,0.8047
within,features,all,2,15,0.7836,0.8058
within,features,all,2,17,0.7841,0.8062
within,features,all,2,19,0.7826,0.8033
within,features,pca,2,1,0.7587,0.7785
within,features,pca,2,3,0.7489,0.7707
within,features,pca,2,5,0.7443,0.7651
within,features,pca,2,7,0.7418,0.7640
within,features,pca,2,9,0.7357,0.7565
within,features,pca,2,11,0.7303,0.7505
within,features,pca,2,13,0.7320,0.7505
within,features,pca,2,15,0.7271,0.7471
within,features,pca,2,17,0.7223,0.7418
within,features,pca,2,19,0.7194,0.7387
within,features,relieff,2,1,0.7078,0.7262
within,features,relieff,2,3,0.6965,0.7129
within,features,relieff,2,5,0.6870,0.7042
within,features,relieff,2,7,0.6837,0.7000
within,features,relieff,2,9,0.6824,0.6993
within,features,relieff,2,11,0.6816,0.6982
within,features,relieff,2,13,0.6756,0.6911
within,features,relieff,2,15,0.6707,0.6856
within,features,relieff,2,17,0.6648,0.6791
within,features,relieff,2,19,0.6621,0.6771
within,features,all,3,1,0.8091,0.8271
within,features,all,3,3,0.8023,0.8191
within,features,all,3,5,0.7984,0.8140
within,features,all,3,7,0.7991,0.8144
within,features,all,3,9,0.8013,0.8180
